conversation_id,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1
nzodz,0.9195402298850575,0.6956521739130435,0.792079207920792,0.8837209302325582,0.6666666666666666,0.7599999999999999,0.8850574712643678,0.6695652173913044,0.7623762376237625
nzq1c,0.9847715736040609,0.1563255439161966,0.2698191933240612,0.9489795918367347,0.15,0.2590529247910864,0.9796954314720813,0.15551974214343273,0.26842837273991654
nzq2f,0.9702380952380952,0.11358885017421602,0.2033686837180287,0.9281437125748503,0.10808926080892609,0.19362898188632108,0.9404761904761905,0.11010452961672473,0.19713038053649407
nzr0l,0.9181286549707602,0.138815207780725,0.24116743471582178,0.8470588235294118,0.12743362831858407,0.22153846153846152,0.8596491228070176,0.129973474801061,0.22580645161290322
nzr7g,0.9534883720930233,0.27954545454545454,0.4323374340949033,0.859375,0.2505694760820046,0.38800705467372143,0.8837209302325582,0.2590909090909091,0.4007029876977153
nzrd0,0.9880478087649402,0.46441947565543074,0.6318471337579619,0.976,0.45778611632270166,0.6232439335887611,0.9800796812749004,0.4606741573033708,0.6267515923566879
nzruj,0.9619565217391305,0.477088948787062,0.6378378378378379,0.9016393442622951,0.44594594594594594,0.596745027124774,0.9347826086956522,0.4636118598382749,0.6198198198198198
nzsh7,0.9518716577540107,0.652014652014652,0.7739130434782608,0.9086021505376344,0.6213235294117647,0.7379912663755459,0.9358288770053476,0.6410256410256411,0.7608695652173914
nzsz5,0.9207920792079208,0.6326530612244898,0.7500000000000001,0.86,0.589041095890411,0.6991869918699187,0.8811881188118812,0.6054421768707483,0.717741935483871
nzt8z,0.9752650176678446,0.27380952380952384,0.4275755228505035,0.9219858156028369,0.25819265143992054,0.40341349883630717,0.9434628975265018,0.2648809523809524,0.4136328427575523
nzuhm,0.9672131147540983,0.2260536398467433,0.36645962732919257,0.8925619834710744,0.2072936660268714,0.3364485981308411,0.8934426229508197,0.20881226053639848,0.33850931677018636
nzuvm,0.8791208791208791,0.6451612903225806,0.7441860465116279,0.8444444444444444,0.6178861788617886,0.7136150234741785,0.8681318681318682,0.6370967741935484,0.7348837209302326
nzv7n,0.921875,0.48760330578512395,0.6378378378378379,0.889763779527559,0.46887966804979253,0.6141304347826088,0.90625,0.4793388429752066,0.6270270270270271
nzvd8,0.9310344827586207,0.11481218993621545,0.20441640378548898,0.8554913294797688,0.1049645390070922,0.18698673404927352,0.8908045977011494,0.10985116938341602,0.19558359621451105
nzvrm,0.9448818897637795,0.3498542274052478,0.5106382978723404,0.8888888888888888,0.32748538011695905,0.47863247863247865,0.889763779527559,0.3294460641399417,0.48085106382978726
nzvxj,0.9154929577464789,0.6467661691542289,0.7580174927113703,0.900709219858156,0.635,0.7448680351906158,0.9014084507042254,0.6368159203980099,0.7463556851311954
nzw3b,0.9402173913043478,0.24195804195804196,0.38487208008898777,0.7978142076502732,0.20448179271708683,0.3255295429208473,0.7010869565217391,0.18041958041958042,0.2869855394883204
nzwhm,0.9689922480620154,0.1574307304785894,0.27085590465872156,0.875,0.14123581336696092,0.243213897937025,0.9147286821705426,0.1486146095717884,0.25568797399783316
nzxce,0.9259259259259259,1.0,0.9615384615384615,0.9253731343283582,1.0,0.9612403100775194,0.9259259259259259,1.0,0.9615384615384615
nzxu6,0.9865229110512129,0.03051271363067945,0.059194565744784086,0.9351351351351351,0.028847757211939305,0.05596894208993853,0.967654986522911,0.0299291371404752,0.058062429241468545
nzy2f,0.9448818897637795,0.6451612903225806,0.7667731629392971,0.8968253968253969,0.6108108108108108,0.7266881028938907,0.889763779527559,0.6075268817204301,0.7220447284345047
nzzog,0.975609756097561,0.7453416149068323,0.8450704225352111,0.9672131147540983,0.7375,0.8368794326241135,0.975609756097561,0.7453416149068323,0.8450704225352111
nzzoy,0.9397590361445783,0.5492957746478874,0.6933333333333334,0.8780487804878049,0.5106382978723404,0.6457399103139013,0.8795180722891566,0.5140845070422535,0.648888888888889
o005h,0.9577836411609498,0.17485549132947978,0.2957230142566191,0.6984126984126984,0.1272289156626506,0.21524663677130043,0.6094986807387863,0.11127167630057803,0.18818737270875766
o01fu,0.9695431472081218,0.15668580803937654,0.269774011299435,0.8673469387755102,0.13957307060755336,0.24045261669024046,0.883248730964467,0.14273995077932733,0.24576271186440682
o01j4,0.8951048951048951,0.5311203319502075,0.6666666666666666,0.823943661971831,0.4875,0.612565445026178,0.8251748251748252,0.4896265560165975,0.6145833333333334
o01j7,0.9534883720930233,0.5565610859728507,0.7028571428571428,0.9140625,0.5318181818181819,0.6724137931034484,0.9302325581395349,0.5429864253393665,0.6857142857142857
o01mt,0.985239852398524,0.17931497649429148,0.30340909090909096,0.9407407407407408,0.17069892473118278,0.2889647326507394,0.948339483394834,0.17259905977165882,0.2920454545454545
o01yk,0.9506172839506173,0.36492890995260663,0.5273972602739726,0.8881987577639752,0.33966745843230406,0.4914089347079038,0.8950617283950617,0.34360189573459715,0.49657534246575336
o02ck,0.9247311827956989,0.7288135593220338,0.8151658767772512,0.9021739130434783,0.7094017094017094,0.7942583732057417,0.9032258064516129,0.711864406779661,0.7962085308056872
o02fp,0.9636363636363636,0.19378427787934185,0.32267884322678836,0.8807339449541285,0.17582417582417584,0.2931297709923664,0.8272727272727273,0.1663619744058501,0.2770167427701674
o03tz,0.9041095890410958,0.5892857142857143,0.7135135135135134,0.8472222222222222,0.5495495495495496,0.6666666666666666,0.863013698630137,0.5625,0.6810810810810811
o03yy,0.9596774193548387,1.0,0.9794238683127572,0.959349593495935,1.0,0.979253112033195,0.9596774193548387,1.0,0.9794238683127572
o04cn,0.9806201550387597,0.5622222222222222,0.7146892655367232,0.9571984435797666,0.5478841870824054,0.696883852691218,0.9651162790697675,0.5533333333333333,0.7033898305084746
o04dj,0.9345794392523364,0.10040160642570281,0.18132366273798728,0.8113207547169812,0.0864321608040201,0.15622161671207993,0.8691588785046729,0.09337349397590361,0.1686310063463282
o0651,0.900990099009901,0.558282208588957,0.6893939393939393,0.86,0.5308641975308642,0.6564885496183206,0.8811881188118812,0.5460122699386503,0.6742424242424242
o0673,0.8636363636363636,0.7037037037037037,0.7755102040816326,0.8390804597701149,0.6822429906542056,0.7525773195876289,0.8409090909090909,0.6851851851851852,0.7551020408163266
o06cj,0.8914728682170543,1.0,0.9426229508196722,0.890625,1.0,0.9421487603305785,0.8914728682170543,1.0,0.9426229508196722
o06ix,0.9748427672955975,0.2654109589041096,0.41722745625841184,0.8987341772151899,0.24356775300171526,0.3832658569500675,0.9371069182389937,0.2551369863013699,0.40107671601615075
o06j0,0.96,0.43902439024390244,0.602510460251046,0.9459459459459459,0.4294478527607362,0.5907172995780591,0.9466666666666667,0.4329268292682927,0.5941422594142259
o06nb,0.9772727272727273,0.5276073619631901,0.6852589641434262,0.9310344827586207,0.5,0.6506024096385543,0.9431818181818182,0.50920245398773,0.6613545816733069
o06uz,0.9333333333333333,0.23067173637515842,0.36991869918699183,0.8402061855670103,0.2068527918781726,0.33197556008146645,0.8769230769230769,0.21673003802281368,0.34756097560975613
o07zg,0.9714285714285714,0.7727272727272727,0.8607594936708862,0.9519230769230769,0.7557251908396947,0.8425531914893617,0.9523809523809523,0.7575757575757576,0.8438818565400843
o08m3,0.9915966386554622,0.43866171003717475,0.6082474226804124,0.9662447257383966,0.4264432029795158,0.5917312661498708,0.9831932773109243,0.4349442379182156,0.6030927835051546
o08yz,0.9787234042553191,0.5974025974025974,0.7419354838709679,0.9142857142857143,0.5565217391304348,0.6918918918918919,0.9290780141843972,0.5670995670995671,0.7043010752688171
o0927,0.991304347826087,0.1907949790794979,0.32,0.9737991266375546,0.18676716917922948,0.3134223471539002,0.9826086956521739,0.1891213389121339,0.31719298245614036
o095q,0.9626168224299065,0.10012961762799741,0.18139125330202524,0.884375,0.09173419773095624,0.16622613803230543,0.9190031152647975,0.09559300064808814,0.17317287936601114
o09da,0.9416058394160584,0.46236559139784944,0.6201923076923077,0.8970588235294118,0.43884892086330934,0.5893719806763285,0.927007299270073,0.4551971326164875,0.610576923076923
o09rh,0.9247311827956989,0.7678571428571429,0.8390243902439024,0.8913043478260869,0.7387387387387387,0.8078817733990147,0.8924731182795699,0.7410714285714286,0.8097560975609757
o09u3,0.9895104895104895,0.1569606211869107,0.27094303494494976,0.9298245614035088,0.14705882352941177,0.25395304264494495,0.9615384615384616,0.15252357182473655,0.26328386787936814
o0aaz,0.8333333333333334,0.9448818897637795,0.8856088560885609,0.8181818181818182,0.9285714285714286,0.8698884758364314,0.8333333333333334,0.9448818897637795,0.8856088560885609
o0aph,0.9621212121212122,0.25708502024291496,0.4057507987220447,0.9083969465648855,0.2413793103448276,0.38141025641025644,0.9090909090909091,0.242914979757085,0.38338658146964855
o0azm,0.9612903225806452,0.5379061371841155,0.6898148148148149,0.9025974025974026,0.5036231884057971,0.6465116279069768,0.9354838709677419,0.5234657039711191,0.6712962962962963
o0bbr,0.9629629629629629,0.6666666666666666,0.7878787878787878,0.9254658385093167,0.6394849785407726,0.7563451776649747,0.9567901234567902,0.6623931623931624,0.7828282828282828
o0brk,0.9919354838709677,0.4641509433962264,0.6323907455012854,0.959349593495935,0.44696969696969696,0.6098191214470284,0.9758064516129032,0.45660377358490567,0.622107969151671
o0c1p,0.9830508474576272,0.3026086956521739,0.46276595744680854,0.9602272727272727,0.29442508710801396,0.4506666666666667,0.9774011299435028,0.3008695652173913,0.4601063829787233
o0c1y,0.9565217391304348,0.3303303303303303,0.49107142857142855,0.8508771929824561,0.2921686746987952,0.43497757847533636,0.9130434782608695,0.3153153153153153,0.46875
o0cbu,0.9702380952380952,0.2411242603550296,0.38625592417061616,0.9221556886227545,0.22814814814814816,0.3657957244655582,0.9464285714285714,0.23520710059171598,0.3767772511848341
o0cf6,0.9715909090909091,0.2129514321295143,0.3493360572012257,0.9371428571428572,0.20448877805486285,0.33572159672466734,0.9602272727272727,0.21046077210460773,0.34525025536261494
o0cms,0.9629629629629629,0.5064935064935064,0.6638297872340425,0.9130434782608695,0.4788273615635179,0.6282051282051282,0.9382716049382716,0.4935064935064935,0.6468085106382978
o0d14,0.9914893617021276,0.3514328808446455,0.5189309576837416,0.9700854700854701,0.3429003021148036,0.5066964285714285,0.9787234042553191,0.3469079939668175,0.5122494432071268
o0d1k,0.9121621621621622,0.9121621621621622,0.9121621621621622,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9054054054054054,0.9054054054054054,0.9054054054054054
o0d9k,0.9545454545454546,0.3656716417910448,0.5287769784172661,0.8888888888888888,0.33915211970074816,0.49097472924187724,0.9090909090909091,0.3482587064676617,0.5035971223021583
o0de9,0.9971910112359551,0.2369826435246996,0.38295577130528585,0.9661971830985916,0.229124916499666,0.3704103671706263,0.9915730337078652,0.2356475300400534,0.3807982740021575
o0dgf,0.983739837398374,0.75625,0.8551236749116607,0.9672131147540983,0.7421383647798742,0.8398576512455517,0.967479674796748,0.74375,0.8409893992932862
o0dos,0.9891891891891892,0.36237623762376237,0.5304347826086957,0.9510869565217391,0.3472222222222222,0.5087209302325582,0.9675675675675676,0.35445544554455444,0.518840579710145
o0dzh,0.9171597633136095,0.5783582089552238,0.7093821510297482,0.8392857142857143,0.5280898876404494,0.6482758620689656,0.8520710059171598,0.5373134328358209,0.6590389016018305
o0dzw,0.9523809523809523,0.36363636363636365,0.5263157894736843,0.9101796407185628,0.3462414578587699,0.5016501650165016,0.9107142857142857,0.3477272727272727,0.5032894736842105
o0ecq,0.9768518518518519,0.793233082706767,0.8755186721991701,0.9627906976744186,0.7811320754716982,0.8625,0.9768518518518519,0.793233082706767,0.8755186721991701
o0ehc,0.967948717948718,0.26124567474048443,0.41144414168937327,0.9161290322580645,0.24610051993067592,0.3879781420765027,0.9551282051282052,0.2577854671280277,0.40599455040871935
o0f6c,0.9790940766550522,0.2650943396226415,0.41722345953971784,0.9335664335664335,0.2521246458923513,0.39702602230483275,0.9651567944250871,0.26132075471698113,0.4112843355605048
o0fup,0.8944099378881988,0.676056338028169,0.770053475935829,0.84375,0.6367924528301887,0.7258064516129032,0.84472049689441,0.6384976525821596,0.7272727272727273
o0gja,0.9238095238095239,0.6217948717948718,0.7432950191570882,0.8653846153846154,0.5806451612903226,0.694980694980695,0.8666666666666667,0.5833333333333334,0.6973180076628352
o0hj1,0.940677966101695,0.27007299270072993,0.4196597353497164,0.8632478632478633,0.24634146341463414,0.38330170777988615,0.8983050847457628,0.25790754257907544,0.4007561436672968
o0hki,0.9242424242424242,0.3177083333333333,0.4728682170542635,0.868020304568528,0.29739130434782607,0.4430051813471502,0.8838383838383839,0.3038194444444444,0.45219638242894056
o0hvc,0.917910447761194,0.5278969957081545,0.670299727520436,0.849624060150376,0.4870689655172414,0.6191780821917808,0.8731343283582089,0.5021459227467812,0.6376021798365122
o0i09,0.9679144385026738,0.24133333333333334,0.3863393810032017,0.9193548387096774,0.22830440587449932,0.3657754010695187,0.93048128342246,0.232,0.37139807897545357
o0i86,0.9659090909090909,0.5944055944055944,0.7359307359307358,0.9540229885057471,0.5845070422535211,0.7248908296943232,0.9545454545454546,0.5874125874125874,0.7272727272727273
o0ioj,0.9767441860465116,0.39436619718309857,0.5618729096989966,0.9294117647058824,0.37264150943396224,0.531986531986532,0.9651162790697675,0.38967136150234744,0.5551839464882944
o0jeb,0.9142857142857143,0.43636363636363634,0.5907692307692307,0.8557692307692307,0.4063926940639269,0.5510835913312693,0.8761904761904762,0.41818181818181815,0.5661538461538461
o0jfp,0.9855769230769231,0.22853957636566333,0.37104072398190047,0.9323671497584541,0.21540178571428573,0.34995466908431555,0.9759615384615384,0.22630992196209587,0.367420814479638
o0jlo,0.9603174603174603,0.8642857142857143,0.9097744360902256,0.952,0.8561151079136691,0.9015151515151515,0.9603174603174603,0.8642857142857143,0.9097744360902256
o0jmr,0.9530201342281879,0.6042553191489362,0.7395833333333333,0.9324324324324325,0.5897435897435898,0.7225130890052356,0.9463087248322147,0.6,0.734375
o0jyl,0.937888198757764,0.6398305084745762,0.760705289672544,0.9125,0.6212765957446809,0.739240506329114,0.9130434782608695,0.6228813559322034,0.7405541561712846
o0k3m,0.9888268156424581,0.5841584158415841,0.7344398340248962,0.9662921348314607,0.5695364238410596,0.7166666666666668,0.9776536312849162,0.5775577557755776,0.7261410788381742
o0kao,0.9552238805970149,0.48854961832061067,0.6464646464646464,0.8796992481203008,0.4482758620689655,0.5939086294416244,0.8955223880597015,0.4580152671755725,0.6060606060606061
o0l8i,0.9382022471910112,0.350104821802935,0.5099236641221374,0.847457627118644,0.31512605042016806,0.4594180704441041,0.8707865168539326,0.3249475890985325,0.4732824427480916
o0ljd,0.9655172413793104,0.3674540682414698,0.532319391634981,0.8680555555555556,0.32894736842105265,0.4770992366412214,0.8413793103448276,0.32020997375328086,0.46387832699619785
o0m2u,0.9207920792079208,0.8157894736842105,0.8651162790697674,0.9,0.7964601769911505,0.8450704225352113,0.9108910891089109,0.8070175438596491,0.8558139534883721
o0m3z,0.9914893617021276,0.20492524186455585,0.3396501457725947,0.9658119658119658,0.198943661971831,0.32992700729927005,0.9787234042553191,0.2022867194371152,0.33527696793002915
o0mr8,0.9146341463414634,0.42492917847025496,0.5802707930367504,0.8404907975460123,0.38920454545454547,0.5320388349514563,0.8658536585365854,0.40226628895184136,0.5493230174081237
o0muo,0.9834254143646409,0.19690265486725664,0.328110599078341,0.95,0.1893687707641196,0.3157894736842105,0.9502762430939227,0.1902654867256637,0.3170506912442396
o0my1,0.8611111111111112,0.6642857142857143,0.75,0.8130841121495327,0.6258992805755396,0.7073170731707316,0.8148148148148148,0.6285714285714286,0.7096774193548386
o0n5j,0.9753694581280788,0.1926070038910506,0.3216896831844029,0.905940594059406,0.17818889970788704,0.2978030919446705,0.9310344827586207,0.18385214007782102,0.3070674248578391
o0n5s,0.9730941704035875,0.2371584699453552,0.38137082601054484,0.9009009009009009,0.2188183807439825,0.35211267605633806,0.9327354260089686,0.2273224043715847,0.3655536028119508
o0nqj,0.9803921568627451,0.3663003663003663,0.5333333333333333,0.9405940594059405,0.3492647058823529,0.5093833780160858,0.9607843137254902,0.358974358974359,0.5226666666666667
o0o0k,0.9764705882352941,0.25075528700906347,0.39903846153846156,0.8994082840236687,0.22995461422087746,0.3662650602409639,0.711764705882353,0.18277945619335348,0.29086538461538464
o0ojf,0.8918918918918919,0.8114754098360656,0.849785407725322,0.8454545454545455,0.768595041322314,0.8051948051948052,0.8558558558558559,0.7786885245901639,0.8154506437768241
o0pjm,0.859375,0.3819444444444444,0.5288461538461539,0.7936507936507936,0.34965034965034963,0.4854368932038834,0.78125,0.3472222222222222,0.4807692307692307
o0prr,0.9668874172185431,0.22565687789799072,0.3659147869674185,0.9133333333333333,0.21207430340557276,0.3442211055276382,0.9205298013245033,0.21483771251931993,0.3483709273182958
o0psv,0.9518072289156626,0.6124031007751938,0.7452830188679245,0.896969696969697,0.5758754863813229,0.7014218009478672,0.9156626506024096,0.5891472868217055,0.7169811320754718
o0q5z,0.9746835443037974,0.04692260816575259,0.08953488372093023,0.9044585987261147,0.0432794879609875,0.08260616637579989,0.9620253164556962,0.04631322364411944,0.08837209302325581
o0qc0,0.9084507042253521,0.8835616438356164,0.8958333333333333,0.900709219858156,0.8758620689655172,0.8881118881118881,0.9014084507042254,0.8767123287671232,0.8888888888888888
o0qi7,0.9669421487603306,1.0,0.9831932773109243,0.9666666666666667,1.0,0.983050847457627,0.9669421487603306,1.0,0.9831932773109243
o0qs7,0.9272727272727272,0.44933920704845814,0.6053412462908012,0.8532110091743119,0.41150442477876104,0.555223880597015,0.8636363636363636,0.4185022026431718,0.5637982195845697
o0ree,0.9223300970873787,0.3486238532110092,0.5059920106524634,0.848780487804878,0.31985294117647056,0.4646194926568758,0.8883495145631068,0.3357798165137615,0.4873501997336884
o0rff,0.9923076923076923,0.22552447552447552,0.36752136752136755,0.9689922480620154,0.21891418563922943,0.35714285714285715,0.9846153846153847,0.22377622377622378,0.3646723646723647
o0sdv,0.9393939393939394,0.5254237288135594,0.673913043478261,0.9230769230769231,0.5128205128205128,0.6593406593406593,0.9242424242424242,0.5169491525423728,0.6630434782608695
o0sr0,0.9742268041237113,0.08936170212765958,0.16370723256821137,0.8963730569948186,0.08183538315988648,0.14997832683138276,0.8402061855670103,0.07706855791962175,0.14118666089216111
o0t3o,0.9866310160427807,0.2575017445917655,0.4084117321527393,0.9436997319034852,0.24581005586592178,0.3900277008310249,0.9679144385026738,0.2526168876482903,0.4006640841173216
o0tmu,0.8785046728971962,0.6666666666666666,0.7580645161290323,0.8490566037735849,0.6428571428571429,0.7317073170731708,0.8691588785046729,0.6595744680851063,0.75
o0tpd,0.89,0.7807017543859649,0.8317757009345794,0.8585858585858586,0.7522123893805309,0.8018867924528301,0.86,0.7543859649122807,0.8037383177570094
o0ukj,0.9761904761904762,0.24773413897280966,0.39518072289156625,0.9221556886227545,0.2329803328290469,0.3719806763285024,0.9166666666666666,0.2326283987915408,0.3710843373493976
o0ul8,0.9872611464968153,0.22895125553914328,0.37170263788968827,0.9553191489361702,0.22118226600985222,0.35919999999999996,0.9787685774946921,0.22698178237321517,0.36850519584332536
o0ung,0.9210526315789473,0.6521739130434783,0.7636363636363637,0.8938053097345132,0.63125,0.7399267399267399,0.9122807017543859,0.6459627329192547,0.7563636363636363
o0usl,0.9777777777777777,0.4748201438848921,0.6392251815980629,0.9402985074626866,0.4548736462093863,0.6131386861313869,0.9629629629629629,0.4676258992805755,0.6295399515738498
o0ute,0.8428571428571429,0.5514018691588785,0.6666666666666666,0.7391304347826086,0.4811320754716981,0.5828571428571429,0.8142857142857143,0.5327102803738317,0.6440677966101694
o0uxq,0.9014084507042254,0.261758691206544,0.40570522979397783,0.8226950354609929,0.23770491803278687,0.368839427662957,0.8661971830985915,0.25153374233128833,0.3898573692551506
o0v4x,0.8870967741935484,0.9649122807017544,0.9243697478991597,0.8861788617886179,0.9646017699115044,0.9237288135593221,0.8870967741935484,0.9649122807017544,0.9243697478991597
o0vgd,0.9552238805970149,0.4280936454849498,0.5912240184757506,0.9323308270676691,0.4161073825503356,0.5754060324825986,0.9253731343283582,0.41471571906354515,0.5727482678983834
o0vzb,0.9887218045112782,0.5844444444444444,0.7346368715083799,0.9660377358490566,0.5701559020044543,0.7170868347338937,0.981203007518797,0.58,0.7290502793296089
o0w77,0.973568281938326,0.33947772657450076,0.5034168564920273,0.9424778761061947,0.32769230769230767,0.4863013698630137,0.960352422907489,0.3348694316436252,0.49658314350797267
o0wd5,0.9612403100775194,0.13276231263383298,0.2333019755409219,0.921875,0.1264737406216506,0.22243166823751181,0.937984496124031,0.12955032119914348,0.22765757290686736
o0x5g,0.9347826086956522,0.6323529411764706,0.7543859649122806,0.8901098901098901,0.6,0.7168141592920354,0.9021739130434783,0.6102941176470589,0.7280701754385965
o0x8z,0.9727272727272728,0.44214876033057854,0.6079545454545455,0.9541284403669725,0.4315352697095436,0.5942857142857143,0.9545454545454546,0.43388429752066116,0.5965909090909091
o0xft,0.9574468085106383,0.32142857142857145,0.48128342245989303,0.8857142857142857,0.29594272076372313,0.44364937388193204,0.900709219858156,0.30238095238095236,0.4527629233511587
o0xi1,0.9712230215827338,0.20833333333333334,0.34307496823379924,0.9130434782608695,0.1947449768160742,0.32101910828025476,0.9280575539568345,0.19907407407407407,0.32782719186785264
o0xix,0.9487179487179487,0.6085526315789473,0.7414829659318637,0.9175257731958762,0.5874587458745875,0.716297786720322,0.9230769230769231,0.5921052631578947,0.721442885771543
o0xqm,0.95,0.2828146143437077,0.4358706986444212,0.8858447488584474,0.26287262872628725,0.4054336468129572,0.9136363636363637,0.2719891745602165,0.4191866527632951
o0xxv,0.9764705882352941,0.0836272040302267,0.15406032482598608,0.9112426035502958,0.07762096774193548,0.14305620065025546,0.9176470588235294,0.07858942065491184,0.14477958236658933
o0xyh,0.9941176470588236,0.17752100840336135,0.3012477718360071,0.9704142011834319,0.17245005257623555,0.2928571428571429,0.9823529411764705,0.17542016806722688,0.2976827094474153
o0y0z,0.9431818181818182,0.6058394160583942,0.7377777777777779,0.92,0.5897435897435898,0.71875,0.9431818181818182,0.6058394160583942,0.7377777777777779
o0yre,0.9672131147540983,0.4796747967479675,0.6413043478260869,0.9340659340659341,0.46195652173913043,0.6181818181818182,0.9453551912568307,0.46883468834688347,0.6268115942028986
o0yxr,0.9813953488372092,0.3576271186440678,0.5242236024844721,0.9485981308411215,0.34465195246179964,0.5056039850560398,0.9720930232558139,0.35423728813559324,0.5192546583850932
o0zfg,0.9444444444444444,0.5592105263157895,0.7024793388429752,0.8938547486033519,0.528052805280528,0.6639004149377592,0.9055555555555556,0.5361842105263158,0.6735537190082644
o0zpp,0.9430051813471503,0.9285714285714286,0.9357326478149101,0.921875,0.9076923076923077,0.9147286821705427,0.927461139896373,0.9132653061224489,0.9203084832904883
o110h,0.8809523809523809,0.4977578475336323,0.6361031518624642,0.776,0.4369369369369369,0.5590778097982709,0.8015873015873016,0.452914798206278,0.5787965616045845
o1114,0.9902912621359223,0.11639406618486116,0.20830496936691625,0.9545454545454546,0.11187214611872145,0.20027247956403266,0.8964401294498382,0.10536325599087105,0.18856364874063988
o11ua,0.9879032258064516,0.3310810810810811,0.4959514170040486,0.9676767676767677,0.32386747802569305,0.48530901722391084,0.9818548387096774,0.3290540540540541,0.49291497975708504
o12w0,0.9605263157894737,0.4899328859060403,0.6488888888888888,0.9333333333333333,0.47297297297297297,0.6278026905829596,0.9473684210526315,0.48322147651006714,0.64
o13qu,0.9781420765027322,0.3729166666666667,0.5399698340874811,0.9615384615384616,0.3653444676409186,0.5295007564296521,0.9781420765027322,0.3729166666666667,0.5399698340874811
o13ra,0.9285714285714286,0.19519519519519518,0.3225806451612903,0.8260869565217391,0.1716867469879518,0.28428927680798005,0.8857142857142857,0.18618618618618618,0.3076923076923077
o13vn,0.9863636363636363,0.547979797979798,0.7045454545454546,0.9634703196347032,0.5341772151898734,0.6872964169381107,0.9772727272727273,0.5429292929292929,0.698051948051948
o1460,0.9723756906077348,0.2802547770700637,0.4351050679851669,0.9055555555555556,0.25996810207336524,0.4039653035935564,0.9392265193370166,0.27070063694267515,0.4202719406674907
o14mj,0.9646017699115044,1.0,0.9819819819819819,0.9642857142857143,1.0,0.9818181818181818,0.9646017699115044,1.0,0.9819819819819819
o14os,0.9453125,0.2439516129032258,0.38782051282051283,0.889763779527559,0.22828282828282828,0.36334405144694537,0.890625,0.22983870967741934,0.36538461538461536
o150k,0.916083916083916,0.15840386940749698,0.27010309278350514,0.8169014084507042,0.14043583535108958,0.23966942148760328,0.8741258741258742,0.15114873035066506,0.2577319587628866
o154u,0.8444444444444444,0.18269230769230768,0.30039525691699603,0.7954545454545454,0.16908212560386474,0.27888446215139445,0.8444444444444444,0.18269230769230768,0.30039525691699603
o156c,0.9382022471910112,0.14844444444444443,0.25633154259401386,0.9096045197740112,0.14323843416370108,0.24750192159877016,0.9101123595505618,0.144,0.24865694551036072
o15qv,0.9347826086956522,0.4574468085106383,0.6142857142857143,0.9051094890510949,0.4412811387900356,0.5933014354066986,0.9130434782608695,0.44680851063829785,0.6
o16ag,0.9296875,0.6397849462365591,0.7579617834394904,0.889763779527559,0.6108108108108108,0.7243589743589743,0.890625,0.6129032258064516,0.7261146496815287
o16ck,0.8903225806451613,0.7340425531914894,0.80466472303207,0.8376623376623377,0.6898395721925134,0.7565982404692082,0.8387096774193549,0.6914893617021277,0.7580174927113703
o16nk,0.9548022598870056,0.5451612903225806,0.6940451745379878,0.9034090909090909,0.5145631067961165,0.6556701030927835,0.9265536723163842,0.5290322580645161,0.6735112936344969
o16pl,0.9947368421052631,0.09084354722422494,0.16648315349042062,0.9577836411609498,0.08725961538461538,0.1599471249173827,0.9868421052631579,0.09012256669069935,0.165161858621449
o16rg,0.9876543209876543,0.6007509386733417,0.7470817120622567,0.9608247422680413,0.5839598997493735,0.7264224473889321,0.977366255144033,0.5944931163954944,0.7392996108949416
o1744,0.9469026548672567,0.2628992628992629,0.4115384615384616,0.8839285714285714,0.2438423645320197,0.3822393822393822,0.8761061946902655,0.24324324324324326,0.3807692307692308
o175l,0.8926553672316384,0.057267125770206595,0.10762942779291552,0.4659090909090909,0.02973168963016679,0.05589638718473074,0.6101694915254238,0.039144617615077926,0.07356948228882833
o17dr,0.9607843137254902,0.30184804928131415,0.459375,0.9144736842105263,0.28600823045267487,0.43573667711598746,0.934640522875817,0.2936344969199179,0.446875
o18as,0.9708029197080292,0.16878172588832488,0.2875675675675676,0.8897058823529411,0.15374841168996187,0.2621885157096424,0.9051094890510949,0.15736040609137056,0.26810810810810815
o18fr,0.9354838709677419,0.5838926174496645,0.71900826446281,0.8913043478260869,0.5540540540540541,0.6833333333333333,0.8924731182795699,0.5570469798657718,0.6859504132231404
o18tt,0.9102564102564102,0.29338842975206614,0.4437500000000001,0.8571428571428571,0.27385892116182575,0.41509433962264153,0.8846153846153846,0.28512396694214875,0.43125
o18tu,0.9470198675496688,0.3583959899749373,0.52,0.8933333333333333,0.33668341708542715,0.48905109489051096,0.9205298013245033,0.3483709273182957,0.5054545454545454
o18yr,0.9737991266375546,0.36437908496732024,0.5303210463733651,0.9429824561403509,0.3518821603927987,0.5125148986889154,0.9432314410480349,0.35294117647058826,0.5136741973840665
o193b,0.9393939393939394,0.5470588235294118,0.6914498141263942,0.8673469387755102,0.5029585798816568,0.6367041198501873,0.9393939393939394,0.5470588235294118,0.6914498141263942
o193k,0.9927667269439421,0.30449251247920134,0.466044142614601,0.9637681159420289,0.2952275249722531,0.45199660152931187,0.9819168173598554,0.3011647254575707,0.4609507640067912
o1958,0.9256198347107438,0.8549618320610687,0.8888888888888888,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.9256198347107438,0.8549618320610687,0.8888888888888888
